,Date,State/UnionTerritory,Deaths,Confirmed,StatePopulation,DaysCovariate,DateI
307,2020-03-23,Rajasthan,0.0,0.40847029086892234,68548437,0.0,20
331,2020-03-24,Rajasthan,0.0,0.4668231895644827,68548437,0.0,21
356,2020-03-25,Rajasthan,0.0,0.525176088260043,68548437,0.334,22
386,2020-03-26,Rajasthan,0.0,0.5981172116294935,68548437,0.668,23
413,2020-03-27,Rajasthan,0.0,0.5981172116294935,68548437,1.002,24
440,2020-03-28,Rajasthan,0.0,0.7877641323900645,68548437,1.336,25
467,2020-03-29,Rajasthan,0.0,0.8023523570639546,68548437,1.6700000000000002,26
494,2020-03-30,Rajasthan,0.0,0.860705255759515,68548437,2.004,27
522,2020-03-31,Rajasthan,0.0,1.0795286258678662,68548437,2.338,28
552,2020-04-01,Rajasthan,0.0,1.356704894671778,68548437,2.672,29
581,2020-04-02,Rajasthan,0.0,1.575528264780129,68548437,3.0060000000000002,30
61,2020-03-07,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,0
67,2020-03-08,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,1
79,2020-03-09,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,2
94,2020-03-10,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,3
105,2020-03-11,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,4
116,2020-03-12,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,5
129,2020-03-13,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,6
142,2020-03-14,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,7
156,2020-03-15,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,8
171,2020-03-16,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,9
186,2020-03-17,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,10
202,2020-03-18,Tamil Nadu,0.0,0.013860584420453622,72147030,0.0,11
220,2020-03-19,Tamil Nadu,0.0,0.027721168840907244,72147030,0.0,12
240,2020-03-20,Tamil Nadu,0.0,0.04158175326136086,72147030,0.0,13
262,2020-03-21,Tamil Nadu,0.0,0.04158175326136086,72147030,0.0,14
285,2020-03-22,Tamil Nadu,0.0,0.09702409094317535,72147030,0.0,15
308,2020-03-23,Tamil Nadu,0.0,0.12474525978408257,72147030,0.0,16
332,2020-03-24,Tamil Nadu,0.0,0.20790876630680433,72147030,0.0,17
357,2020-03-25,Tamil Nadu,0.0,0.24949051956816515,72147030,0.0,18
387,2020-03-26,Tamil Nadu,0.013860584420453622,0.36037519493179415,72147030,0.0,19
414,2020-03-27,Tamil Nadu,0.013860584420453622,0.401956948193155,72147030,0.0,20
441,2020-03-28,Tamil Nadu,0.013860584420453622,0.5544233768181448,72147030,0.334,21
468,2020-03-29,Tamil Nadu,0.013860584420453622,0.6791686366022275,72147030,0.668,22
495,2020-03-30,Tamil Nadu,0.013860584420453622,0.9286591561703926,72147030,1.002,23
523,2020-03-31,Tamil Nadu,0.013860584420453622,1.025683247113568,72147030,1.336,24
553,2020-04-01,Tamil Nadu,0.013860584420453622,3.2433767543861474,72147030,1.6700000000000002,25
582,2020-04-02,Tamil Nadu,0.013860584420453622,3.2433767543861474,72147030,2.004,26
32,2020-03-02,Telengana,0.0,0.028568429702550652,35003674,0.0,0
35,2020-03-03,Telengana,0.0,0.028568429702550652,35003674,0.0,1
43,2020-03-04,Telengana,0.0,0.028568429702550652,35003674,0.0,2
49,2020-03-05,Telengana,0.0,0.028568429702550652,35003674,0.0,3
56,2020-03-06,Telengana,0.0,0.028568429702550652,35003674,0.0,4
60,2020-03-07,Telengana,0.0,0.028568429702550652,35003674,0.0,5
66,2020-03-08,Telengana,0.0,0.028568429702550652,35003674,0.0,6
80,2020-03-09,Telengana,0.0,0.028568429702550652,35003674,0.0,7
95,2020-03-10,Telengana,0.0,0.028568429702550652,35003674,0.0,8
102,2020-03-11,Telengana,0.0,0.028568429702550652,35003674,0.0,9
113,2020-03-12,Telengana,0.0,0.028568429702550652,35003674,0.0,10
126,2020-03-13,Telengana,0.0,0.028568429702550652,35003674,0.0,11
139,2020-03-14,Telengana,0.0,0.028568429702550652,35003674,0.0,12
157,2020-03-15,Telengana,0.0,0.08570528910765196,35003674,0.0,13
172,2020-03-16,Telengana,0.0,0.08570528910765196,35003674,0.0,14
187,2020-03-17,Telengana,0.0,0.14284214851275326,35003674,0.0,15
203,2020-03-18,Telengana,0.0,0.17141057821530392,35003674,0.0,16
221,2020-03-19,Telengana,0.0,0.17141057821530392,35003674,0.0,17
241,2020-03-20,Telengana,0.0,0.4856633049433611,35003674,0.0,18
263,2020-03-21,Telengana,0.0,0.5999370237535637,35003674,1.0,19
286,2020-03-22,Telengana,0.0,0.6285054534561143,35003674,2.0,20
309,2020-03-23,Telengana,0.0,0.9141897504816209,35003674,3.0,21
333,2020-03-24,Telengana,0.0,0.9998950395892728,35003674,4.0,22
358,2020-03-25,Telengana,0.0,0.9998950395892728,35003674,1.6700000000000002,23
388,2020-03-26,Telengana,0.0,1.2570109069122286,35003674,2.004,24
415,2020-03-27,Telengana,0.0,1.2855793366147792,35003674,2.338,25
442,2020-03-28,Telengana,0.0,1.5998320633428365,35003674,2.672,26
469,2020-03-29,Telengana,0.028568429702550652,1.8855163603683431,35003674,3.0060000000000002,27
496,2020-03-30,Telengana,0.028568429702550652,2.0283585088810963,35003674,3.3400000000000003,28
524,2020-03-31,Telengana,0.028568429702550652,2.256905946501502,35003674,3.6740000000000004,29
554,2020-04-01,Telengana,0.08570528910765196,2.7425692514448627,35003674,4.008,30
583,2020-04-02,Telengana,0.08570528910765196,3.05682197817292,35003674,4.3420000000000005,31
39,2020-03-04,Uttar Pradesh,0.0,0.03002817528673066,199812341,0.0,0
50,2020-03-05,Uttar Pradesh,0.0,0.03503287116785244,199812341,0.0,1
55,2020-03-06,Uttar Pradesh,0.0,0.03503287116785244,199812341,0.0,2
58,2020-03-07,Uttar Pradesh,0.0,0.03503287116785244,199812341,0.0,3
72,2020-03-08,Uttar Pradesh,0.0,0.03503287116785244,199812341,0.0,4
82,2020-03-09,Uttar Pradesh,0.0,0.03503287116785244,199812341,0.0,5
85,2020-03-10,Uttar Pradesh,0.0,0.03503287116785244,199812341,0.0,6
103,2020-03-11,Uttar Pradesh,0.0,0.04504226293009599,199812341,0.0,7
114,2020-03-12,Uttar Pradesh,0.0,0.05505165469233955,199812341,0.0,8
127,2020-03-13,Uttar Pradesh,0.0,0.05505165469233955,199812341,0.0,9
140,2020-03-14,Uttar Pradesh,0.0,0.06005635057346132,199812341,0.0,10
160,2020-03-15,Uttar Pradesh,0.0,0.0650610464545831,199812341,0.0,11
175,2020-03-16,Uttar Pradesh,0.0,0.0650610464545831,199812341,0.0,12
190,2020-03-17,Uttar Pradesh,0.0,0.07507043821682666,199812341,0.0,13
206,2020-03-18,Uttar Pradesh,0.0,0.08007513409794843,199812341,0.0,14
225,2020-03-19,Uttar Pradesh,0.0,0.09508922174131376,199812341,0.0,15
245,2020-03-20,Uttar Pradesh,0.0,0.11510800526580088,199812341,0.0,16
267,2020-03-21,Uttar Pradesh,0.0,0.12011270114692264,199812341,0.0,17
290,2020-03-22,Uttar Pradesh,0.0,0.13512678879028797,199812341,0.0,18
313,2020-03-23,Uttar Pradesh,0.0,0.15514557231477508,199812341,0.0,19
337,2020-03-24,Uttar Pradesh,0.0,0.16515496407701863,199812341,0.0,20
362,2020-03-25,Uttar Pradesh,0.0,0.18517374760150576,199812341,0.0,21
390,2020-03-26,Uttar Pradesh,0.0,0.20519253112599287,199812341,0.0,22
417,2020-03-27,Uttar Pradesh,0.0,0.20519253112599287,199812341,0.0,23
444,2020-03-28,Uttar Pradesh,0.0,0.27525827346169773,199812341,0.0,24
471,2020-03-29,Uttar Pradesh,0.0,0.3253052322729155,199812341,0.0,25
498,2020-03-30,Uttar Pradesh,0.0,0.41038506225198573,199812341,0.0,26
526,2020-03-31,Uttar Pradesh,0.0,0.5054742839932995,199812341,0.334,27
556,2020-04-01,Uttar Pradesh,0.010009391762243554,0.5154836757555431,199812341,0.668,28
585,2020-04-02,Uttar Pradesh,0.010009391762243554,0.5655306345667609,199812341,1.002,29
161,2020-03-15,Uttarakhand,0.0,0.09914446260330358,10086292,0.0,0
176,2020-03-16,Uttarakhand,0.0,0.09914446260330358,10086292,0.0,1
191,2020-03-17,Uttarakhand,0.0,0.09914446260330358,10086292,0.0,2
207,2020-03-18,Uttarakhand,0.0,0.09914446260330358,10086292,0.0,3
226,2020-03-19,Uttarakhand,0.0,0.09914446260330358,10086292,0.0,4
246,2020-03-20,Uttarakhand,0.0,0.2974333878099107,10086292,0.0,5
268,2020-03-21,Uttarakhand,0.0,0.2974333878099107,10086292,0.0,6
291,2020-03-22,Uttarakhand,0.0,0.2974333878099107,10086292,0.0,7
314,2020-03-23,Uttarakhand,0.0,0.2974333878099107,10086292,0.0,8
338,2020-03-24,Uttarakhand,0.0,0.3965778504132143,10086292,0.0,9
363,2020-03-25,Uttarakhand,0.0,0.3965778504132143,10086292,0.0,10
389,2020-03-26,Uttarakhand,0.0,0.4957223130165179,10086292,0.0,11
416,2020-03-27,Uttarakhand,0.0,0.4957223130165179,10086292,0.0,12
443,2020-03-28,Uttarakhand,0.0,0.4957223130165179,10086292,0.0,13
470,2020-03-29,Uttarakhand,0.0,0.694011238223125,10086292,0.334,14
497,2020-03-30,Uttarakhand,0.0,0.694011238223125,10086292,0.668,15
525,2020-03-31,Uttarakhand,0.0,0.694011238223125,10086292,1.002,16
555,2020-04-01,Uttarakhand,0.0,0.694011238223125,10086292,1.336,17
584,2020-04-02,Uttarakhand,0.0,0.694011238223125,10086292,1.6700000000000002,18
208,2020-03-18,West Bengal,0.0,0.01095576865864635,91276115,0.0,0
227,2020-03-19,West Bengal,0.0,0.01095576865864635,91276115,0.0,1
247,2020-03-20,West Bengal,0.0,0.0219115373172927,91276115,0.0,2
269,2020-03-21,West Bengal,0.0,0.032867305975939044,91276115,0.0,3
292,2020-03-22,West Bengal,0.0,0.0438230746345854,91276115,0.0,4
315,2020-03-23,West Bengal,0.0,0.07669038061052445,91276115,0.0,5
339,2020-03-24,West Bengal,0.01095576865864635,0.09860191792781715,91276115,0.0,6
364,2020-03-25,West Bengal,0.01095576865864635,0.09860191792781715,91276115,0.0,7
391,2020-03-26,West Bengal,0.01095576865864635,0.1095576865864635,91276115,0.0,8
418,2020-03-27,West Bengal,0.01095576865864635,0.1095576865864635,91276115,0.0,9
445,2020-03-28,West Bengal,0.01095576865864635,0.16433652987969527,91276115,0.0,10
472,2020-03-29,West Bengal,0.01095576865864635,0.1972038358556343,91276115,0.0,11
499,2020-03-30,West Bengal,0.01095576865864635,0.24102691049021968,91276115,0.0,12
527,2020-03-31,West Bengal,0.0219115373172927,0.28484998512480514,91276115,0.0,13
557,2020-04-01,West Bengal,0.032867305975939044,0.40536344036991495,91276115,0.0,14
586,2020-04-02,West Bengal,0.032867305975939044,0.5806557389082565,91276115,0.334,15
